Oh17_group_id,prob,sep_tan,sep_tan_err,relative_rv,relative_rv_err
322,4.42026115523e-09,6.0918000883031205,0.5354719753920214,28.463590030067593,7.950868481628325
337,1.29947146268e-06,5.567142408110074,2.06349010591977,25.400657484779487,7.917366161287263
345,1.2154e-320,3.3916438148961885,0.3669871032256108,82.20268289709992,5.189738084643323
364,0.00315442918189,6.413772715606931,0.49734837374443663,-28.74813253081023,6.1206503336909615
374,0.851495080936,3.3671792524024724,1.0037418958916506,9.494035450483691,5.141182042904476
378,0.00111710819777,5.5749732187998475,0.7908921925481271,16.2283097081372,3.78169914083942
381,1.49338034415e-24,9.043092522423795,0.9383256199723315,-33.73490475157443,5.807257209272949
390,6.57607149849e-31,6.810197585937423,0.6445065067106026,36.1408687962755,5.438686759868476
457,5.62572877012e-06,4.4957608928569766,0.7853182041217518,-21.93879819808403,5.367633402930186
492,0.833316918216,1.9983210708927794,1.5085228895480673,5.652570821968427,3.787921213071641
495,5.00083789081e-24,5.957602004981571,0.6724477982315686,-35.69289556185761,4.964583262746083
501,0.0939043095773,3.523358485732655,0.16894386633320058,-48.3598443480688,20.41469776612223
533,1.25557314693e-10,9.2058953273006,0.7368642692037404,-23.18311447539989,4.712589543777287
539,6.56688035006e-15,6.2272184863155955,0.6827488295475361,29.811457333832415,4.554669958888685
566,5.27449035239e-09,8.1086723025689,1.2320277145508052,27.390198808172794,6.940863742879636
569,0.92256095809,0.4766486704346164,0.2957706605901603,6.339778309876527,6.477732149996691
576,0.0193970094703,5.252871064047372,0.8143429637144803,-19.389750092955904,6.685468003874908
580,0.673386680764,6.174009814131189,0.5780704804403822,11.518694319683277,4.70995491516358
582,1.29151494375e-22,7.092298852399569,0.38553598883034934,-30.45907737032992,4.54706876306789
594,0.19972448189,6.036613871905216,0.3775663496966266,7.681513340774502,5.386590889723466
596,0.0265375056368,5.245390354355081,0.4052125376987272,-29.29084107471861,8.162403478271536
606,0.323285561409,3.374904993549169,0.2928510722300385,15.179399526670375,5.58988807543112
613,0.931126526381,4.394448582017238,0.3979223763026669,6.9781496209193685,7.625674426740523
630,0.936440627081,5.775331934301422,0.25912780771548105,-3.8740020466347187,6.163171591084685
645,3.26482228554e-25,7.896531166577441,0.4529914777888253,57.5086495906047,10.83508554627654
667,0.863995867533,0.6317710479315621,0.43933537859961436,-11.902104121014617,8.801303928581655
680,0.496023902093,8.863291215795416,0.49066590287330847,13.770229609107774,14.34747334221862
682,0.989735763245,0.8886382104807371,0.43140090984236557,-0.7851791044890762,4.169626693543247
696,0.000159841508483,7.293581186126801,0.303094408163193,43.40894191466864,12.936574203549565
725,7.66364201497e-64,6.477259746130882,0.25215529890017385,43.65293609418678,5.543811421873303
727,5.76266655874e-05,4.547659871763113,0.6232254975701699,-20.424292944713958,4.557899936275587
742,0.0407136925115,2.2312643088568107,0.7277618480992458,16.336042937560876,4.2756931206685
749,2.45663345857e-57,5.681115785416645,0.38119576951081835,50.295338006254354,7.717585449382968
751,2.0442112114e-20,5.372781192635263,0.44186718832243965,37.75668502404172,6.984041601658836
753,0.828674147884,6.576105529001878,0.2355370789637301,-4.970744152937443,9.122185517148345
758,2.847445564e-05,8.01838595916967,1.0914411063530478,22.77088286040365,3.6863717351606384
764,0.525790981322,7.351781704196483,0.33361000614122616,1.4417463505238508,14.82745424047399
765,0.033573966263,1.1771805668671451,0.726602763939207,14.498443133240695,4.128094054867502
766,0.00159287220072,6.978617733940571,0.1303554409613148,-18.753087111707718,16.34584475107117
799,2.40096636882e-05,9.238686185771536,0.8282004030411358,-21.404512209500876,5.8027650722780395
812,0.00287983456486,4.7502139552881255,0.28207695982003766,22.13730759558458,6.648680752531815
815,1.70526599757e-21,9.658848148546916,0.6938315162005009,-49.284498389457255,10.577201436156013
820,0.97244819765,8.547100003479912,0.3651995462522657,-7.633217271853848,8.573497862468145
828,0.749393091341,9.305102982485323,0.6857457162064136,11.148197981968242,5.569348093739067
840,0.163176665381,5.513377237529248,0.5567904075449523,12.928963044219303,4.613400466598973
843,0.986634943801,6.677984870172544,0.4506245457790896,-3.1928126899814635,4.656884535616657
856,0.480440364653,1.3042616803193043,0.15506183849911942,21.937394667672095,10.121416853583654
858,0.780439813305,5.039240511037482,0.5902995871527872,13.85557834044502,11.20281400050756
859,2.93427735114e-11,6.834485482542423,1.2462588577605886,-23.029628900877455,4.148535280439102
876,0.85614398396,3.083918745960224,0.23512219854869132,7.55695275195298,6.599423207812318
887,1.04826718878e-07,8.028418623300123,0.4959169795141114,29.730937732226614,6.194068975786261
913,0.00304566860121,6.155841329101599,0.2881956413354363,53.39481916667636,18.925357847965724
934,0.884881230416,4.640602041113727,0.7148936966836497,-10.023037049352126,5.766523899815303
952,0.78555918387,2.7766359521028536,0.352481696355185,12.514389604659716,5.5115935042497695
963,0.140216918294,8.100608208518189,0.5083384158577542,-19.571175776894005,9.187883361766026
966,7.79183069302e-10,5.102702241648332,0.6432190246952376,24.41138194343701,4.222935679819967
971,0.000673143333106,7.587057027082798,0.5641204390282357,-35.09907674799498,10.525527155962425
980,9.45367015006e-07,9.12024975226479,0.4672200689594441,19.650605212465134,4.188566870249092
982,3.42425082977e-147,4.371025748019544,0.8593273769128443,-66.20101363835734,5.9381562629306135
988,4.79232489165e-39,3.33965937809342,0.48142158216487285,-32.92595932192971,4.4780434645947595
990,4.32777426036e-22,4.8902929977263625,0.49535729708619436,-32.08471343040101,4.288918817439901
1003,0.0386948650119,7.287124039487271,0.9207655228201435,17.37405862061873,5.602309718117817
1044,2.11421531317e-55,0.8130019403608099,0.517401053830749,38.81661970835542,4.65970217456317
1055,0.975646893716,5.1076297299044064,1.8025974792230355,-3.8553800656269286,4.791330952851226
1066,1.52263855034e-173,2.254610737863189,0.3975584279754344,66.00892495896963,5.33691238118434
1093,0.0128195417789,3.874763004024387,0.25226413384114166,-26.952325521829657,8.231714769508974
1096,0.940194784469,2.1430876503976917,0.6390394362532149,7.243679284268389,6.024299208329885
1100,9.1853919697e-35,2.336885471715168,0.7844861498556042,-49.91061134525807,8.30037416241878
1115,0.642654604193,6.100526675766507,0.3836383929067182,13.65654198518835,6.038556233264996
1122,0.441772683145,5.982957165648978,0.24599548629234325,-13.390808015465096,15.847628073003367
1153,0.632059185992,8.601184560498108,0.5542509003349019,17.731843672867406,18.466027642858492
1164,0.348762051362,4.179008462018073,1.272432565451368,-17.526379525967865,7.584536925428355
1183,7.13270019687e-05,4.209128001290116,0.5432623017198206,-21.046589284653567,6.3242111545601025
1184,0.811788786801,2.096510531911605,1.2691850562283653,-10.021669317744148,9.006423403120367
1186,4.21613932837e-46,6.5685861909862275,0.21641582640202972,-32.097657514448215,4.1988857857783195
1189,0.811406341398,2.273091214186147,0.5974587008662257,-10.623841468189198,6.760293794347227
1191,1.8575943199e-13,4.125922032868059,0.9360205410844455,28.216348940683552,5.566369407985867
1228,0.910627305401,3.7128288351091463,1.2031638369916702,3.112749096666974,8.907719043940018
1230,2.56101819455e-05,6.326121056026526,0.9552646747712645,19.473661423262502,4.019660695235234
1236,0.918394317891,4.566274149356188,0.8791288024627776,-5.906976481057485,5.4421554320659515
1247,0.944245101919,4.0366502459086195,0.5915312000251965,0.7498279758990519,9.647272418416694
1289,0.965493184962,0.5852758783092271,0.36893437470171486,2.583282671337618,5.726864645516167
1297,0.906485855743,1.1189111469556206,0.6407596596490635,-9.458732838652221,5.058617452417033
1316,0.00254760769534,6.120264105402576,1.4388389016311485,-27.081376666640892,7.842624217324886
1331,9.38301796652e-58,4.462194396685961,0.7078297073977697,39.58847550197087,3.4701656691428706
1365,2.27535371236e-25,3.3549626006608184,0.9843912790065981,-28.72682783054595,3.7895568384335587
1367,0.538709514541,6.412839538738243,0.47078030972461726,-18.09788470749575,11.05747849669768
1370,3.22555505623e-35,6.735858593318608,3.21819407564036,-60.93768883210035,11.530280073822537
1373,0.00298510619348,2.160841261320266,0.8049111262997952,-18.319748290359986,4.856094833433232
1383,4.30938962343e-13,5.3161614314267815,0.6944620998461182,-26.059135822922716,4.553687326569916
1386,2.34982176398e-12,6.971960773098591,0.3763139670513407,-27.772500811534016,6.028684142886391
1395,0.970081844018,0.661574369936776,0.44998577211012425,0.4652475684021161,7.956421298348621
1398,1.77022851363e-13,2.1533868784709473,0.22867109580211664,32.566950150732765,7.721248632782971
1399,0.596542426833,4.759761014615432,0.3903337156254765,-12.700521665150795,27.26342961557527
1406,0.273919488234,0.6615619626277874,0.39548058898127936,-4.738563269755166,522.1098837899871
1428,0.0,5.333216201442511,0.9450266390467097,-147.08740475886412,6.548844428682579
1429,0.898212265851,3.8948858709644303,1.3953839621557849,-8.035247827494585,8.505954785829754
1430,0.983054120533,3.5297498119814836,0.43902178085422616,-3.1629789462362687,4.805007922173044
1431,0.0238387860755,5.324414273202603,0.8999062822040138,19.921108285376018,4.79609044221218
1434,0.532349989106,4.24941744485551,0.9314277150880729,-7.570823723231688,3.9174731818183983
1473,0.831748532017,4.440497920105554,0.5080013157135415,7.767543384063209,4.68792535081417
1487,7.78231150465e-12,4.818174926075635,0.5241270384024312,-38.422888240703365,7.732697640951838
1529,0.980593672142,4.2636017726028825,0.3902447961885809,-1.318272227700237,5.291181622672583
1536,0.4759360928,8.553077169498266,0.35628448016471514,-15.671107195391075,11.543567655917512
1557,7.17486922106e-14,8.02873309699278,0.29257320157431654,-28.388142336333388,4.827789912816946
1567,0.769718237952,4.9442089769593895,0.28257289366345617,10.548104747163952,10.118967787107815
1570,0.840364347377,3.293182341668688,1.2794359148859888,4.620472682808303,10.405098774148918
1580,0.0503874066097,5.929196812523832,0.42608226938515337,19.896344895388097,8.171685063884711
1588,0.966606073919,0.542287786282303,0.3118982489709776,4.052207358347222,4.463322896452261
1612,1.61044275594e-86,4.8709689325755985,0.3801143965710081,54.04340403076955,6.480646671815298
1615,0.227079935244,4.811354358113832,0.9974785002937181,17.35606602225829,6.819652623865669
1618,0.55384227403,8.264219538529797,0.576500188152115,-12.031033091825844,5.26296516677152
1623,2.70273984376e-47,9.609933208177235,0.5304044811557307,-47.07739122793509,6.776025680035421
1640,0.92890766653,7.799278164067896,0.7785787864783376,6.241067078085715,7.559025268018003
1649,0.85592937225,6.9862316455708875,0.6710332934540231,-8.894089958324793,3.697393757804796
1655,0.0,4.036680559254322,0.5339399206366788,-106.29712292181652,4.362727451204767
1672,0.687776190847,0.766651219442049,0.44412932358737345,11.561664939328523,4.558858605378949
1673,0.96602258889,4.236538998173656,0.3201140627904835,8.887915896409089,5.191205359911108
1691,0.0809599290129,5.637790767882068,0.5112673046638532,-11.419492400891189,3.8308951266460203
1709,0.682903935773,2.200198164998954,0.1413693401554439,-17.210084404093067,13.035530942626421
1711,0.0293481369449,5.940661768902355,0.5760973749760157,37.203530425673335,20.74786270871522
1716,4.7421263386e-10,7.249575008723612,0.6905835348541485,-24.390721795343488,3.9719227907867802
1750,0.518944852412,7.56509062950892,0.6231816213864803,8.372606904330539,8.009441111615407
1756,0.028328397876,1.470623419191042,0.22653179597418927,-27.570190964027187,9.017792037872841
1762,0.98470135034,0.5819859548301822,0.37119013600319134,2.305096245852865,4.589112868919908
1787,9.64018917321e-08,5.172859848983029,0.5045954577747791,22.134994746229694,4.728299064835774
1796,0.26468807445,6.381289575964654,0.297690264770911,-17.20917808195514,10.706045773313816
1797,0.477575103461,4.730418784131253,0.5837844031212411,11.79983032140735,5.1456142978707735
1803,3.19790985108e-09,6.954580909793094,0.9161740555598208,21.151378785375844,4.348923169540084
1808,6.03716750295e-50,1.2233005404765915,0.4913012280257924,44.64855485519405,6.023007275816686
1812,0.924482725259,0.4888935599130789,0.3134412821843366,-8.759565493841972,4.7822497332191976
1816,0.0,5.055418742646778,2.6373234001073667,-92.88657391571499,4.108738465581286
1824,5.05035925907e-44,6.352475921596035,0.8024382705760125,-39.78666335418288,6.126906519450967
1846,0.878134753479,0.8838622213377463,0.5435382096741812,-10.23647581397805,6.336610801978968
1858,1.2138658787e-280,5.061776457777233,0.29581378360295774,-77.3857682802279,5.45338914811372
1863,0.867145496395,2.5214875934212433,0.5615071355867006,9.449838976598231,10.930161645554326
1869,0.911722857593,6.5485651524145565,0.7742725716662524,-5.438374671810918,10.180563354632968
1871,0.429035996671,0.5539825996843768,0.35102175687853476,-13.417706667376239,5.025140725480452
1881,0.191137439829,5.908223875823559,0.6417549567526899,18.083529016153935,6.8006360834115
1894,1.90044949608e-137,3.1323662193642985,0.48705097489829874,56.65211726371673,3.6529837835764862
1901,0.98584436442,4.8964443727120965,0.5954128798871245,-0.6205627868213813,4.319134936421865
1920,0.966251620943,2.5316895202135408,0.21117857682440788,-5.9761973748989945,6.658248829432238
1921,0.835137544058,6.845413889511011,0.4968316323917139,7.480103519348166,5.456013598901299
1942,0.987847523089,3.6954854410537723,2.244083591222674,-0.47083822532496167,4.436490574603169
1949,0.690370836933,4.279280653228671,0.15284690851216576,3.8641438648307864,9.62980491436194
1953,0.694977257703,5.60623670612557,0.46744509352335517,12.268151226152744,9.754163211728372
1954,0.856972437563,8.26784463262992,0.8906701719706767,-6.286688120673917,4.629062600468741
1961,2.57556707927e-74,6.170697445681225,1.0020966250265568,-44.68036937559273,5.754881191521897
1997,5.80365149464e-14,5.275673432988105,0.9554224216101366,-25.055673220781816,5.412890684160767
2017,2.6214184023e-06,7.273714714648683,0.7474345959914193,-26.821616995775717,4.406921897300957
2027,0.817059755368,7.361863173770632,0.4974531994266578,4.248935479604595,4.7599860134138146
2040,4.18758165244e-210,6.434263510660346,0.7862975000251162,73.67591072891746,6.31887961693068
2043,0.000536489242517,7.1645905108076295,0.5971806291087791,23.776015256178578,5.8837079737030615
2064,0.988046147348,6.335851827822054,0.28438577820204736,7.26993948501257,6.02046019514715
2082,4.81122859214e-21,5.1605718507498874,0.2677023432890073,-10.420056115932713,10.234068682677165
2097,4.79860832815e-68,7.144238663890269,0.732393459340398,57.57948761592281,7.166892347899819
2120,7.87351511175e-20,4.6415596804314845,0.7009957050495994,-34.71822022267171,7.236053078094197
2121,0.0565935572625,8.202952241792877,0.6134451844978903,-16.132850401853695,6.649992777686146
2125,0.86049368995,6.879767632932802,0.39477025217278694,0.04755444434669608,6.394348406746828
2137,7.97678195007e-29,4.277642050244987,0.35926759450142054,-27.582488764433837,4.244824812194505
2170,0.933192452768,7.871426102279559,0.439594830746487,-4.008126618160187,5.396496998568388
2176,0.914052949352,7.940271155080663,1.235482617395205,3.844534717994333,9.697603267213156
2180,0.671255422101,6.125893714679804,0.37477884327272526,8.887668884670095,11.89812937789486
2189,1.12264768069e-120,4.0669992255329,0.453406259979643,65.57289993382241,7.71619534044515
2227,0.00898689089918,8.833526188837709,0.40775046685318417,-8.547832698674656,14.004440533368852
2256,1.59238667911e-23,5.505104978059572,1.5945713448113403,36.253875319375005,6.278853248185423
2295,2.4352756544e-29,5.481838052429315,0.36809896990299706,34.32207843131397,5.700512427113351
2316,0.653979352485,1.2434321131408992,0.3827256573011266,-10.251450166871706,16.084597486886974
2320,1.73727956153e-91,4.066497836716179,1.1152852254497871,49.84042430829933,4.1929896402758216
2323,0.921504875835,4.684961622801611,0.5870010308831208,-3.6816904946739792,4.705947761782272
2338,0.96689623527,4.5337261094994155,0.6651941680487521,-4.113290348887347,5.862094349079339
2340,3.45694978732e-14,8.774129204091905,0.6784902842370677,-27.530390322390147,5.611768052141635
2344,0.0355425433759,4.517790819764702,0.4802770041623343,23.940322632803735,8.92665473052469
2348,0.111796010281,5.5053352370995,0.5746589409802731,-15.502584110726701,5.189438562777326
2364,0.0107765467664,1.4631172414636193,0.27833945730581433,-29.427105820153994,9.600836916865576
2383,0.848023928288,4.016994813070224,0.42960178715111474,-8.90924613241513,6.641275813801115
2413,0.725994945986,0.3932115855660555,0.22757237787168094,9.1277912804677,16.781637319670928
2425,0.0,8.791684273723979,1.5419646184859608,90.42324358433295,5.506140467582939
